spectrum_path,spectrum_filename,target_id,sample_id,material_id,group_id,possible_family_id,Zn_raw,Zn_mask,Mn_raw,Mn_mask,Cd_raw,Cd_mask,MgO_raw,Mg_mask,Cu_raw,Cu_mask,Pb_raw,Pb_mask,Mg_elemental_equivalent
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mg2.csv,plibs_z903_mg2.csv,mg2,MG2,,mg2,MG2,125.0,1,1495.0,1,,0,5.71,1,,0,2.0,1,3.443369144501786
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mg2b.csv,plibs_z903_mg2b.csv,mg2b,MG2B,,mg2b,MG2,108.0,1,1425.0,1,,0,5.75,1,,0,3.0,1,3.4674908197697496
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mg5a.csv,plibs_z903_mg5a.csv,mg5a,MG5A,,mg5a,,132.0,1,1541.0,1,,0,5.19,1,,0,2.0,1,3.1297873660182614
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mg6a.csv,plibs_z903_mg6a.csv,mg6a,MG6A,,mg6a,,134.0,1,1564.0,1,,0,5.2,1,,0,2.0,1,3.135817784835252
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mg7a.csv,plibs_z903_mg7a.csv,mg7a,MG7A,,mg7a,,142.0,1,1634.0,1,,0,4.29,1,,0,2.0,1,2.587049672489083
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mhc86276.csv,plibs_z903_mhc86276.csv,mhc86276,MHC86276,,mhc86276,,,0,3485.0,1,,0,0.0,1,,0,,0,0.0
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mi1.csv,plibs_z903_mi1.csv,mi1,MI1,,mi1,,,0,310.0,1,,0,2.46,1,,0,7.1,1,1.4834830289797538
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mi4.csv,plibs_z903_mi4.csv,mi4,MI4,,mi4,,,0,465.0,1,,0,1.48,1,,0,28.0,1,0.8925019849146486
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_micafe.csv,plibs_z903_micafe.csv,micafe,MICAFE,,micafe,,1300.0,1,2711.0,1,,0,4.55,1,5.0,1,13.0,1,2.743840561730845
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_micamg.csv,plibs_z903_micamg.csv,micamg,MICAMG,,micamg,,290.0,1,2014.0,1,0.1,1,20.4,1,4.0,1,9.0,1,12.302054386661371
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix100.csv,plibs_z903_mix100.csv,mix100,MIX100,,mix100,,6.0,1,58.0,1,,0,1.03,1,7.0,1,3.0,1,0.6211331381500595
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix101.csv,plibs_z903_mix101.csv,mix101,MIX101,,mix101,,8102.0,1,58.0,1,,0,1.03,1,7.0,1,3.0,1,0.6211331381500595
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix103.csv,plibs_z903_mix103.csv,mix103,MIX103,,mix103,,70.0,1,966.0,1,,0,32.59,1,5.0,1,5.0,1,19.653134924573244
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix104.csv,plibs_z903_mix104.csv,mix104,MIX104,,mix104,,70.0,1,966.0,1,,0,32.59,1,5.0,1,5.0,1,19.653134924573244
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix105.csv,plibs_z903_mix105.csv,mix105,MIX105,,mix105,,70.0,1,5898.0,1,,0,32.59,1,5.0,1,5.0,1,19.653134924573244
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix108.csv,plibs_z903_mix108.csv,mix108,MIX108,,mix108,,70.0,1,966.0,1,,0,5.51,1,5.0,1,5.0,1,3.322760768161969
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix109.csv,plibs_z903_mix109.csv,mix109,MIX109,,mix109,,87.0,1,1601.0,1,,0,5.51,1,65.0,1,5.0,1,3.322760768161969
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix110.csv,plibs_z903_mix110.csv,mix110,MIX110,,mix110,,87.0,1,1601.0,1,,0,5.51,1,65.0,1,5.0,1,3.322760768161969
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix111.csv,plibs_z903_mix111.csv,mix111,MIX111,,mix111,,87.0,1,4774.0,1,,0,5.51,1,65.0,1,5.0,1,3.322760768161969
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix112.csv,plibs_z903_mix112.csv,mix112,MIX112,,mix112,,87.0,1,1601.0,1,,0,5.51,1,65.0,1,5.0,1,3.322760768161969
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix113.csv,plibs_z903_mix113.csv,mix113,MIX113,,mix113,,3604.0,1,1601.0,1,,0,5.51,1,65.0,1,5.0,1,3.322760768161969
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix114.csv,plibs_z903_mix114.csv,mix114,MIX114,,mix114,,87.0,1,1601.0,1,,0,0.37,1,65.0,1,5.0,1,0.2231254962286621
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix115.csv,plibs_z903_mix115.csv,mix115,MIX115,,mix115,,31.0,1,409.0,1,,0,0.37,1,5.0,1,22.0,1,0.2231254962286621
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix117.csv,plibs_z903_mix117.csv,mix117,MIX117,,mix117,,31.0,1,3468.0,1,,0,0.37,1,5.0,1,22.0,1,0.2231254962286621
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix118.csv,plibs_z903_mix118.csv,mix118,MIX118,,mix118,,31.0,1,409.0,1,,0,0.37,1,5.0,1,22.0,1,0.2231254962286621
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix119.csv,plibs_z903_mix119.csv,mix119,MIX119,,mix119,,3775.0,1,409.0,1,,0,0.37,1,5.0,1,22.0,1,0.2231254962286621
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix120.csv,plibs_z903_mix120.csv,mix120,MIX120,,mix120,,31.0,1,409.0,1,,0,5.31,1,5.0,1,22.0,1,3.202152391822151
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix121.csv,plibs_z903_mix121.csv,mix121,MIX121,,mix121,,145.0,1,2133.0,1,,0,5.31,1,54.0,1,5.0,1,3.202152391822151
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix122.csv,plibs_z903_mix122.csv,mix122,MIX122,,mix122,,145.0,1,2133.0,1,,0,5.31,1,54.0,1,5.0,1,3.202152391822151
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix124.csv,plibs_z903_mix124.csv,mix124,MIX124,,mix124,,145.0,1,2133.0,1,,0,5.31,1,54.0,1,5.0,1,3.202152391822151
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix125.csv,plibs_z903_mix125.csv,mix125,MIX125,,mix125,,4097.0,1,2133.0,1,,0,5.31,1,54.0,1,5.0,1,3.202152391822151
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix135.csv,plibs_z903_mix135.csv,mix135,MIX135,,mix135,,9.0,1,2501.0,1,,0,1.19,1,6.0,1,3.0,1,0.7176198392219134
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix136.csv,plibs_z903_mix136.csv,mix136,MIX136,,mix136,,9.0,1,86.0,1,,0,1.19,1,6.0,1,3.0,1,0.7176198392219134
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix138.csv,plibs_z903_mix138.csv,mix138,MIX138,,mix138,,9.0,1,86.0,1,,0,1.19,1,6.0,1,3.0,1,0.7176198392219134
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix14.csv,plibs_z903_mix14.csv,mix14,MIX14,,mix14,,133.0,1,1940.0,1,,0,4.78,1,52.0,1,5.0,1,2.882540194521636
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix140.csv,plibs_z903_mix140.csv,mix140,MIX140,,mix140,,65.0,1,1032.0,1,,0,32.73,1,5.0,1,5.0,1,19.737560788011116
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix141.csv,plibs_z903_mix141.csv,mix141,MIX141,,mix141,,65.0,1,3837.0,1,,0,32.73,1,5.0,1,5.0,1,19.737560788011116
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix142.csv,plibs_z903_mix142.csv,mix142,MIX142,,mix142,,65.0,1,1032.0,1,,0,32.73,1,5.0,1,5.0,1,19.737560788011116
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix143.csv,plibs_z903_mix143.csv,mix143,MIX143,,mix143,,4065.0,1,1032.0,1,,0,32.73,1,5.0,1,5.0,1,19.737560788011116
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix144.csv,plibs_z903_mix144.csv,mix144,MIX144,,mix144,,65.0,1,1032.0,1,,0,32.73,1,5.0,1,5.0,1,19.737560788011116
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix145.csv,plibs_z903_mix145.csv,mix145,MIX145,,mix145,,106.0,1,1944.0,1,,0,5.53,1,63.0,1,5.0,1,3.3348216057959505
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix146.csv,plibs_z903_mix146.csv,mix146,MIX146,,mix146,,106.0,1,1944.0,1,,0,5.53,1,63.0,1,5.0,1,3.3348216057959505
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix147.csv,plibs_z903_mix147.csv,mix147,MIX147,,mix147,,106.0,1,2325.0,1,,0,5.53,1,63.0,1,5.0,1,3.3348216057959505
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix148.csv,plibs_z903_mix148.csv,mix148,MIX148,,mix148,,106.0,1,1944.0,1,,0,5.53,1,63.0,1,5.0,1,3.3348216057959505
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix149.csv,plibs_z903_mix149.csv,mix149,MIX149,,mix149,,802.0,1,1944.0,1,,0,5.53,1,63.0,1,5.0,1,3.3348216057959505
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix15.csv,plibs_z903_mix15.csv,mix15,MIX15,,mix15,,133.0,1,63214.0,1,,0,4.78,1,52.0,1,5.0,1,2.882540194521636
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix150.csv,plibs_z903_mix150.csv,mix150,MIX150,,mix150,,106.0,1,1944.0,1,,0,5.53,1,63.0,1,5.0,1,3.3348216057959505
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix151.csv,plibs_z903_mix151.csv,mix151,MIX151,,mix151,,27.0,1,444.0,1,,0,0.35,1,5.0,1,22.0,1,0.2110646585946804
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix152.csv,plibs_z903_mix152.csv,mix152,MIX152,,mix152,,27.0,1,444.0,1,,0,0.35,1,5.0,1,22.0,1,0.2110646585946804
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix153.csv,plibs_z903_mix153.csv,mix153,MIX153,,mix153,,27.0,1,961.0,1,,0,0.35,1,5.0,1,22.0,1,0.2110646585946804
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix154.csv,plibs_z903_mix154.csv,mix154,MIX154,,mix154,,27.0,1,444.0,1,,0,0.35,1,5.0,1,22.0,1,0.2110646585946804
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix155.csv,plibs_z903_mix155.csv,mix155,MIX155,,mix155,,788.0,1,444.0,1,,0,0.35,1,5.0,1,22.0,1,0.2110646585946804
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix159.csv,plibs_z903_mix159.csv,mix159,MIX159,,mix159,,152.0,1,2403.0,1,,0,5.42,1,53.0,1,5.0,1,3.268486998809051
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix161.csv,plibs_z903_mix161.csv,mix161,MIX161,,mix161,,929.0,1,2160.0,1,,0,5.42,1,53.0,1,5.0,1,3.268486998809051
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix162.csv,plibs_z903_mix162.csv,mix162,MIX162,,mix162,,152.0,1,2160.0,1,,0,5.42,1,53.0,1,5.0,1,3.268486998809051
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix169.csv,plibs_z903_mix169.csv,mix169,MIX169,,mix169,,8.0,1,80.0,1,,0,1.15,1,7.0,1,3.0,1,0.6934981639539499
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix17.csv,plibs_z903_mix17.csv,mix17,MIX17,,mix17,,79285.0,1,1940.0,1,,0,4.78,1,52.0,1,5.0,1,2.882540194521636
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix170.csv,plibs_z903_mix170.csv,mix170,MIX170,,mix170,,8.0,1,80.0,1,,0,1.15,1,7.0,1,3.0,1,0.6934981639539499
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix172.csv,plibs_z903_mix172.csv,mix172,MIX172,,mix172,,8.0,1,80.0,1,,0,1.15,1,7.0,1,3.0,1,0.6934981639539499
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix173.csv,plibs_z903_mix173.csv,mix173,MIX173,,mix173,,732.0,1,80.0,1,,0,1.15,1,7.0,1,3.0,1,0.6934981639539499
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix174.csv,plibs_z903_mix174.csv,mix174,MIX174,,mix174,,8.0,1,80.0,1,,0,1.15,1,7.0,1,3.0,1,0.6934981639539499
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix177.csv,plibs_z903_mix177.csv,mix177,MIX177,,mix177,,69.0,1,1563.0,1,,0,32.62,1,5.0,1,5.0,1,19.671226181024213
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix178.csv,plibs_z903_mix178.csv,mix178,MIX178,,mix178,,69.0,1,1099.0,1,,0,32.62,1,5.0,1,5.0,1,19.671226181024213
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix180.csv,plibs_z903_mix180.csv,mix180,MIX180,,mix180,,69.0,1,1099.0,1,,0,32.62,1,5.0,1,5.0,1,19.671226181024213
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix181.csv,plibs_z903_mix181.csv,mix181,MIX181,,mix181,,441.0,1,2612.0,1,,0,5.55,1,68.0,1,5.0,1,3.346882443429932
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix183.csv,plibs_z903_mix183.csv,mix183,MIX183,,mix183,,514.0,1,2889.0,1,,0,5.22,1,51.0,1,5.0,1,3.147878622469233
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix186.csv,plibs_z903_mix186.csv,mix186,MIX186,,mix186,,439.0,1,1630.0,1,,0,32.57,1,2.0,1,5.0,1,19.64107408693926
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix188.csv,plibs_z903_mix188.csv,mix188,MIX188,,mix188,,210.0,1,656.0,1,,0,0.42,1,1.0,1,21.0,1,0.2532775903136164
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix191.csv,plibs_z903_mix191.csv,mix191,MIX191,,mix191,,106.0,1,221.0,1,,0,0.06,1,3.0,1,2.0,1,0.0361825129019452
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix192.csv,plibs_z903_mix192.csv,mix192,MIX192,,mix192,,241.0,1,1384.0,1,,0,32.54,1,1.0,1,5.0,1,19.622982830488287
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix193.csv,plibs_z903_mix193.csv,mix193,MIX193,,mix193,,166.0,1,2265.0,1,,0,5.5,1,67.0,1,5.0,1,3.316730349344978
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix194.csv,plibs_z903_mix194.csv,mix194,MIX194,,mix194,,98.0,1,596.0,1,,0,0.45,1,1.0,1,21.0,1,0.2713688467645891
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix198.csv,plibs_z903_mix198.csv,mix198,MIX198,,mix198,,114.0,1,1328.0,1,,0,32.5,1,1.0,1,4.0,1,19.598861155220323
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix200.csv,plibs_z903_mix200.csv,mix200,MIX200,,mix200,,63.0,1,483.0,1,,0,0.39,1,1.0,1,21.0,1,0.2351863338626439
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix201.csv,plibs_z903_mix201.csv,mix201,MIX201,,mix201,,186.0,1,2579.0,1,,0,5.21,1,54.0,1,5.0,1,3.1418482036522426
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix204.csv,plibs_z903_mix204.csv,mix204,MIX204,,mix204,,110.0,1,1246.0,1,,0,32.68,1,1.0,1,5.0,1,19.70740869392616
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix205.csv,plibs_z903_mix205.csv,mix205,MIX205,,mix205,,109.0,1,2222.0,1,,0,5.49,1,68.0,1,5.0,1,3.310699930527987
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix207.csv,plibs_z903_mix207.csv,mix207,MIX207,,mix207,,155.0,1,3091.0,1,,0,5.28,1,53.0,1,5.0,1,3.184061135371179
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix297.csv,plibs_z903_mix297.csv,mix297,MIX297,,mix297,,65.0,1,79.0,1,0.0,1,5.46,1,66.0,1,3.2,1,3.292608674077014
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix299.csv,plibs_z903_mix299.csv,mix299,MIX299,,mix299,,15.0,1,81.0,1,0.0,1,6.68,1,20.0,1,0.1,1,4.0283197697499
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix300.csv,plibs_z903_mix300.csv,mix300,MIX300,,mix300,,3.0,1,79.0,1,0.0,1,0.0,1,7.0,1,2.2,1,0.0
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix303.csv,plibs_z903_mix303.csv,mix303,MIX303,,mix303,,61.0,1,1361.0,1,0.05,1,4.85,1,60.0,1,4.6,1,2.9247531262405717
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix305.csv,plibs_z903_mix305.csv,mix305,MIX305,,mix305,,61.0,1,1361.0,1,0.05,1,4.85,1,60.0,1,4.6,1,2.9247531262405717
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix306.csv,plibs_z903_mix306.csv,mix306,MIX306,,mix306,,61.0,1,1361.0,1,0.05,1,4.85,1,60.0,1,4.6,1,2.9247531262405717
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix309.csv,plibs_z903_mix309.csv,mix309,MIX309,,mix309,,1.0,1,501.0,1,0.06,1,0.04,1,0.0,1,19.9,1,0.0241216752679634
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix311.csv,plibs_z903_mix311.csv,mix311,MIX311,,mix311,,1.0,1,501.0,1,0.06,1,0.04,1,0.0,1,19.9,1,0.0241216752679634
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix314.csv,plibs_z903_mix314.csv,mix314,MIX314,,mix314,,1.0,1,501.0,1,0.06,1,0.04,1,0.0,1,19.9,1,0.0241216752679634
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix317.csv,plibs_z903_mix317.csv,mix317,MIX317,,mix317,,16.0,1,1078.0,1,0.05,1,5.95,1,20.0,1,5.5,1,3.588099196109567
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix318.csv,plibs_z903_mix318.csv,mix318,MIX318,,mix318,,16.0,1,1078.0,1,0.05,1,5.95,1,20.0,1,5.5,1,3.588099196109567
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix322.csv,plibs_z903_mix322.csv,mix322,MIX322,,mix322,,16.0,1,1078.0,1,0.05,1,5.95,1,20.0,1,5.5,1,3.588099196109567
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix325.csv,plibs_z903_mix325.csv,mix325,MIX325,,mix325,,3.0,1,69.0,1,0.12,1,0.03,1,7.0,1,8.7,1,0.0180912564509726
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix326.csv,plibs_z903_mix326.csv,mix326,MIX326,,mix326,,3.0,1,69.0,1,0.12,1,0.03,1,7.0,1,8.7,1,0.0180912564509726
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix329.csv,plibs_z903_mix329.csv,mix329,MIX329,,mix329,,3.0,1,69.0,1,0.12,1,0.03,1,7.0,1,8.7,1,0.0180912564509726
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix33.csv,plibs_z903_mix33.csv,mix33,MIX33,,mix33,,50.0,1,63047.0,1,,0,29.89,1,6.0,1,5.0,1,18.02492184398571
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix330.csv,plibs_z903_mix330.csv,mix330,MIX330,,mix330,,3.0,1,69.0,1,0.12,1,0.03,1,7.0,1,8.7,1,0.0180912564509726
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix333.csv,plibs_z903_mix333.csv,mix333,MIX333,,mix333,,63.0,1,1630.0,1,0.06,1,5.38,1,64.0,1,8.9,1,3.2443653235410874
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix335.csv,plibs_z903_mix335.csv,mix335,MIX335,,mix335,,63.0,1,1630.0,1,0.06,1,5.38,1,64.0,1,8.9,1,3.2443653235410874
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix337.csv,plibs_z903_mix337.csv,mix337,MIX337,,mix337,,63.0,1,1630.0,1,0.06,1,5.38,1,64.0,1,8.9,1,3.2443653235410874
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_mix338.csv,plibs_z903_mix338.csv,mix338,MIX338,,mix338,,63.0,1,1630.0,1,0.06,1,5.38,1,64.0,1,8.9,1,3.2443653235410874
